@  {'author': 'Pauli Brattico', 'year': 2021, 'date': 'April', 'study_id': 1, 'study_folder': 'language data working directory/study-4_d-LHM/', 'lexicon_folder': 'language data working directory/lexicons', 'test_corpus_folder': 'language data working directory/study-4_d-LHM/', 'test_corpus_file': 'LHM_corpus.txt', 'only_first_solution': False, 'logging': True, 'ignore_ungrammatical_sentences': False, 'console_output': 'Full', 'datatake_resources': True, 'datatake_resource_sequence': False, 'datatake_timings': False, 'datatake_images': False, 'image_parameter_stop_after_each_image': False, 'image_parameter_show_words': True, 'image_parameter_nolabels': False, 'image_parameter_spellout': False, 'image_parameter_case': False, 'image_parameter_show_sentences': True, 'image_parameter_show_glosses': True, 'extra_ranking': True, 'filter': True, 'lexical_anticipation': True, 'closure': 'Bottom-up', 'working_memory': True, 'positive_spec_selection': 100, 'negative_spec_selection': -100, 'break_head_comp_relations': -100, 'negative_tail_test': -100, 'positive_head_comp_selection': 100, 'negative_head_comp_selection': -100, 'negative_semantics_match': -100, 'lf_legibility_condition': -100, 'negative_adverbial_test': -100, 'positive_adverbial_test': 100}
@  2021-04-14 20:48:17.578383
@  Test sentences from language data working directory\study-4_d-LHM\LHM_corpus.txt.
@  Logs into language data working directory\study-4_d-LHM\LHM_corpus_log.txt.
@  Lexicon from language data working directory\lexicons\lexicon.txt.
@  Redundancy rules from language data working directory\lexicons\redundancy_rules.txt.
@  Universal morphemes from language data working directory\lexicons\ug_morphemes.txt.
@ 
@ 
Number,Sentence,Study_ID,Group 0,Group 1,Total Time,Garden Paths,Memory Reactivation,Steps,Merge,Move Head,Move Phrase,A-Move Phrase,A-bar Move Phrase,Move Adjunct,Agree,Phi,Transfer,Item streamed into syntax,Feature Processing,Extraposition,Inflection,Failed Transfer,LF recovery,LF test,Filter solution,Rank solution,Lexical retrieval,Morphological decomposition,Mean time per word,Asymmetric Merge,Sink,External Tail Test,Execution time (ms)	
282,ihailla#[foc]#[kO] Pekan_gen taytyy Merjaa ,1,3,0,2085,0,0,10,9,14,0,0,0,0,6,11,7,10,2,0,17,8,5,12,9,4,27,5,521,36,6,10,46
283,ihailla#[foc]#[pA] Pekan_gen taytyy Merjaa ,1,3,0,2085,0,0,10,9,14,0,0,0,0,6,11,7,10,2,0,17,8,5,12,9,4,27,5,521,36,6,10,46
284,ihailla#[kO]#[hAn] Pekan_gen taytyy Merjaa ,1,3,0,2075,0,0,10,9,14,0,0,0,0,6,11,7,10,2,0,17,8,5,12,9,4,27,5,518,36,6,10,62
285,ihailla#[pA]#[hAn] Pekan_gen taytyy Merjaa ,1,3,0,2075,0,0,10,9,14,0,0,0,0,6,11,7,10,2,0,17,8,5,12,9,4,27,5,518,36,6,10,62
286,ihailla#[foc]#[kO]#[hAn] Pekan_gen taytyy Merjaa ,1,3,0,2275,0,0,10,9,14,0,0,0,0,6,11,7,10,2,0,19,8,5,12,9,4,29,5,568,36,6,10,62
287,ihailla#[foc]#[pA]#[hAn] Pekan_gen taytyy Merjaa ,1,3,0,2275,0,0,10,9,14,0,0,0,0,6,11,7,10,2,0,19,8,5,12,9,4,29,5,568,36,6,10,62
288,myyda#C/op Pekan_gen taytyy omaisuutensa ,1,3,0,1675,0,0,10,9,14,0,0,0,0,6,11,7,10,2,0,10,8,5,12,9,4,20,5,418,36,6,10,46
289,ihaile#C/op Merjaa ei Pekka ,1,3,0,1765,0,0,10,8,14,4,0,0,4,11,15,13,9,0,1,15,6,4,19,7,3,24,5,441,78,6,87,62
290,ihaile#[foc] Merjaa ei Pekka ,1,3,0,1785,0,0,10,8,14,4,0,0,4,11,15,13,9,0,1,15,6,4,19,7,3,24,5,446,78,6,87,62
291,ihaile#[hAn] Merjaa ei Pekka ,1,3,0,1785,0,0,10,8,14,4,0,0,4,11,15,13,9,0,1,15,6,4,19,7,3,24,5,446,78,6,87,62
292,ihaile#[kO] Merjaa ei Pekka ,1,3,0,1765,0,0,10,8,14,4,0,0,4,11,15,13,9,0,1,15,6,4,19,7,3,24,5,441,78,6,87,62
293,ihaile#[pA] Merjaa ei Pekka ,1,3,0,1765,0,0,10,8,14,4,0,0,4,11,15,13,9,0,1,15,6,4,19,7,3,24,5,441,78,6,87,46
294,ihaile#[foc]#[hAn] Merjaa ei Pekka ,1,3,0,1985,0,0,10,8,14,4,0,0,4,11,15,13,9,0,1,17,6,4,19,7,3,26,5,496,78,6,87,62
295,ihaile#[foc]#[kO] Merjaa ei Pekka ,1,3,0,1965,0,0,10,8,14,4,0,0,4,11,15,13,9,0,1,17,6,4,19,7,3,26,5,491,78,6,87,62
296,ihaile#[foc]#[pA] Merjaa ei Pekka ,1,3,0,1965,0,0,10,8,14,4,0,0,4,11,15,13,9,0,1,17,6,4,19,7,3,26,5,491,78,6,87,62
297,ihaile#[kO]#[hAn] Merjaa ei Pekka ,1,3,0,1955,0,0,10,8,14,4,0,0,4,11,15,13,9,0,1,17,6,4,19,7,3,26,5,488,78,6,87,62
298,ihaile#[pA]#[hAn] Merjaa ei Pekka ,1,3,0,1955,0,0,10,8,14,4,0,0,4,11,15,13,9,0,1,17,6,4,19,7,3,26,5,488,78,6,87,62
299,ihaile#[foc]#[kO]#[hAn] Merjaa ei Pekka ,1,3,0,2155,0,0,10,8,14,4,0,0,4,11,15,13,9,0,1,19,6,4,19,7,3,28,5,538,78,6,87,62
300,ihaile#[foc]#[pA]#[hAn] Merjaa ei Pekka ,1,3,0,2155,0,0,10,8,14,4,0,0,4,11,15,13,9,0,1,19,6,4,19,7,3,28,5,538,78,6,87,62
301,ihaillut#C/op Merjaa on' Pekka ,1,3,0,2025,0,0,12,9,19,4,0,0,4,12,16,13,10,0,0,16,8,4,20,7,6,26,5,506,107,8,108,78
302,ihailla#C/op Merjaa haluaa Pekka ,1,3,0,2020,0,0,12,10,22,4,0,0,4,8,13,12,11,3,0,15,6,5,18,9,4,26,5,505,91,8,91,78
303,myynyt#C/op omaisuuttaan ei Pekka ,1,3,0,1695,0,0,10,8,14,3,0,0,3,11,15,12,9,0,1,12,6,4,18,7,3,21,5,423,83,6,91,46
304,myynyt#C/op omaisuuttaan on' Pekka ,1,3,0,3060,1,2,12,11,24,5,0,0,5,18,22,16,11,0,0,12,10,4,24,8,6,23,5,765,112,8,112,93
305,myyda#C/op omaisuuttaan haluaa Pekka ,1,3,0,3005,1,2,12,12,28,5,0,0,5,12,17,15,12,4,0,10,8,5,22,10,4,22,5,751,94,8,95,93
306,ihailla#C/op haluan Merjaa ,1,3,0,1420,0,0,9,8,11,0,0,0,0,4,8,4,9,2,0,10,4,4,6,7,4,19,4,473,16,6,2,46
307,ihailla#[foc] haluan Merjaa ,1,3,0,1440,0,0,9,8,11,0,0,0,0,4,8,4,9,2,0,10,4,4,6,7,4,19,4,480,16,6,2,46
308,ihailla#[hAn] haluan Merjaa ,1,3,0,1440,0,0,9,8,11,0,0,0,0,4,8,4,9,2,0,10,4,4,6,7,4,19,4,480,16,6,2,31
309,ihailla#[kO] haluan Merjaa ,1,3,0,1420,0,0,9,8,11,0,0,0,0,4,8,4,9,2,0,10,4,4,6,7,4,19,4,473,16,6,2,46
310,ihailla#[pA] haluan Merjaa ,1,3,0,1420,0,0,9,8,11,0,0,0,0,4,8,4,9,2,0,10,4,4,6,7,4,19,4,473,16,6,2,46
311,ihailla#[foc]#[hAn] haluan Merjaa ,1,3,0,1640,0,0,9,8,11,0,0,0,0,4,8,4,9,2,0,12,4,4,6,7,4,21,4,546,16,6,2,46
312,ihailla#[foc]#[kO] haluan Merjaa ,1,3,0,1620,0,0,9,8,11,0,0,0,0,4,8,4,9,2,0,12,4,4,6,7,4,21,4,540,16,6,2,46
313,ihailla#[foc]#[pA] haluan Merjaa ,1,3,0,1620,0,0,9,8,11,0,0,0,0,4,8,4,9,2,0,12,4,4,6,7,4,21,4,540,16,6,2,31
314,ihailla#[kO]#[hAn] haluan Merjaa ,1,3,0,1610,0,0,9,8,11,0,0,0,0,4,8,4,9,2,0,12,4,4,6,7,4,21,4,536,16,6,2,46
315,ihailla#[pA]#[hAn] haluan Merjaa ,1,3,0,1610,0,0,9,8,11,0,0,0,0,4,8,4,9,2,0,12,4,4,6,7,4,21,4,536,16,6,2,46
316,ihailla#[foc]#[kO]#[hAn] haluan Merjaa ,1,3,0,1810,0,0,9,8,11,0,0,0,0,4,8,4,9,2,0,14,4,4,6,7,4,23,4,603,16,6,2,31
317,ihailla#[foc]#[pA]#[hAn] haluan Merjaa ,1,3,0,1810,0,0,9,8,11,0,0,0,0,4,8,4,9,2,0,14,4,4,6,7,4,23,4,603,16,6,2,46
318,ihaile#C/op Helsingissa Pekka ei Merjaa ,1,3,0,2460,0,0,14,11,22,5,0,0,5,11,15,22,12,0,5,18,16,4,29,12,5,30,7,492,127,8,146,109
319,ihaile#[foc] Helsingissa Pekka ei Merjaa ,1,3,0,2480,0,0,14,11,22,5,0,0,5,11,15,22,12,0,5,18,16,4,29,12,5,30,7,496,127,8,146,109
320,ihaile#[hAn] Helsingissa Pekka ei Merjaa ,1,3,0,2480,0,0,14,11,22,5,0,0,5,11,15,22,12,0,5,18,16,4,29,12,5,30,7,496,127,8,146,109
321,ihaile#[kO] Helsingissa Pekka ei Merjaa ,1,3,0,2460,0,0,14,11,22,5,0,0,5,11,15,22,12,0,5,18,16,4,29,12,5,30,7,492,127,8,146,109
322,ihaile#[pA] Helsingissa Pekka ei Merjaa ,1,3,0,2460,0,0,14,11,22,5,0,0,5,11,15,22,12,0,5,18,16,4,29,12,5,30,7,492,127,8,146,109
323,ihaile#[foc]#[hAn] Helsingissa Pekka ei Merjaa ,1,3,0,2680,0,0,14,11,22,5,0,0,5,11,15,22,12,0,5,20,16,4,29,12,5,32,7,536,127,8,146,109
324,ihaile#[foc]#[kO] Helsingissa Pekka ei Merjaa ,1,3,0,2660,0,0,14,11,22,5,0,0,5,11,15,22,12,0,5,20,16,4,29,12,5,32,7,532,127,8,146,109
325,ihaile#[foc]#[pA] Helsingissa Pekka ei Merjaa ,1,3,0,2660,0,0,14,11,22,5,0,0,5,11,15,22,12,0,5,20,16,4,29,12,5,32,7,532,127,8,146,109
326,ihaile#[kO]#[hAn] Helsingissa Pekka ei Merjaa ,1,3,0,2650,0,0,14,11,22,5,0,0,5,11,15,22,12,0,5,20,16,4,29,12,5,32,7,530,127,8,146,109
327,ihaile#[pA]#[hAn] Helsingissa Pekka ei Merjaa ,1,3,0,2650,0,0,14,11,22,5,0,0,5,11,15,22,12,0,5,20,16,4,29,12,5,32,7,530,127,8,146,109
328,ihaile#[foc]#[kO]#[hAn] Helsingissa Pekka ei Merjaa ,1,3,0,2850,0,0,14,11,22,5,0,0,5,11,15,22,12,0,5,22,16,4,29,12,5,34,7,570,127,8,146,109
329,ihaile#[foc]#[pA]#[hAn] Helsingissa Pekka ei Merjaa ,1,3,0,2850,0,0,14,11,22,5,0,0,5,11,15,22,12,0,5,22,16,4,29,12,5,34,7,570,127,8,146,109
330,ihaillut#C/op Helsingissa Pekka on' Merjaa ,1,3,0,2815,0,0,18,12,28,11,0,0,11,13,17,28,13,0,4,19,12,4,35,11,9,32,7,563,169,12,175,125
331,ihailla#C/op Helsingissa Pekka haluaa Merjaa ,1,3,0,2765,0,0,18,13,30,7,0,0,7,8,13,24,14,3,3,18,16,5,30,14,8,32,7,553,147,12,159,125
332,ihailla#C/op Helsingissa Pekan_gen taytyy Merjaa ,1,3,0,2665,0,0,16,12,26,3,0,0,3,8,14,19,13,3,4,18,16,6,25,13,8,31,7,533,115,10,92,109
333,ihaile#C/op Pekka Helsingissa ei Merjaa ,1,3,0,2365,0,0,14,11,24,4,0,0,4,9,13,18,12,0,2,18,14,4,22,12,4,30,7,473,153,8,180,109
334,ihaillut#C/op Pekka Helsingissa on' Merjaa ,1,3,0,2715,0,0,17,12,29,10,0,0,10,12,16,24,13,0,2,19,12,4,26,12,5,32,7,543,182,11,201,125
335,ihailla#C/op Pekka Helsingissa haluaa Merjaa ,1,3,0,2695,0,0,18,13,32,7,0,0,7,8,13,21,14,3,2,18,14,5,23,14,5,32,7,539,168,12,179,109
336,ihailla#C/op Pekan_gen Helsingissa taytyy Merjaa ,1,3,0,2615,0,0,16,12,28,4,0,0,4,8,14,18,13,3,2,18,14,6,19,13,5,31,7,523,123,10,89,109
337,myi#C/op Pekka omaisuutensa Helsingissa ,1,3,0,4045,2,2,15,16,35,7,0,0,7,14,17,26,15,0,6,20,13,3,33,12,5,35,8,1011,96,11,103,125
338,myynyt#C/op Pekka on' omaisuutensa Helsingissa ,1,3,0,3640,1,1,23,15,41,10,0,0,10,24,28,31,15,0,2,18,14,4,42,13,8,33,8,728,209,17,228,156
339,myyda#C/op Pekka haluaa omaisuutensa Helsingissa ,1,3,0,5525,3,3,20,22,68,12,0,0,12,24,29,37,20,7,4,22,14,5,48,18,8,42,10,1105,167,15,151,250
340,myyda#C/op Pekan_gen taytyy omaisuutensa Helsingissa ,1,3,0,3390,1,1,15,15,38,1,0,0,1,16,22,21,15,5,4,16,14,6,30,15,6,31,8,678,104,10,67,140
341,ihaile#C/fin Pekka ei Merjaa ,1,3,1,
342,ihaillut#C/fin Pekka on' Merjaa ,1,3,1,
343,ihailla#C/fin Pekka haluaa Merjaa ,1,3,1,
344,ihailla#C/fin Pekan_gen taytyy Merjaa ,1,3,1,
345,ihallut#C/fin Pekka ei ollut Merjaa ,1,3,1,
346,ihaile Pekka ei Merjaa ,1,3,1,
347,ihaillut Pekka on' Merjaa ,1,3,1,
348,ihailla Pekka haluaa Merjaa ,1,3,1,
349,ihailla Pekan_gen taytyy Merjaa ,1,3,1,
350,ihallut Pekka ei ollut Merjaa ,1,3,1,
351,myynyt#C/fin Pekka ei omaisuuttaan ,1,3,1,
352,myynyt#C/fin Pekka on omaisuuttaan ,1,3,1,
353,myyda#C/fin Pekka haluaa omaisuuttaan ,1,3,1,
354,myyda#C/fin Pekan_gen taytyy omaisuuttaan ,1,3,1,
355,myynyt#C/fin Pekka ei ollut omaisuuttaan ,1,3,1,
356,myynyt Pekka ei omaisuuttaan ,1,3,1,
357,myynyt Pekka on omaisuuttaan ,1,3,1,
358,myyda Pekka haluaa omaisuuttaan ,1,3,1,
359,myyda Pekan_gen taytyy omaisuuttaan ,1,3,1,
360,myynyt Pekka ei ollut omaisuuttaan ,1,3,1,
361,ihailla#C/op Pekka kaskee poikien Merjaa ,1,3,1,
362,ihailla#[foc] Pekka kaskee poikien Merjaa ,1,3,1,
363,ihailla#[hAn] Pekka kaskee poikien Merjaa ,1,3,1,
364,ihailla#[kO] Pekka kaskee poikien Merjaa ,1,3,1,
365,ihailla#[pA] Pekka kaskee poikien Merjaa ,1,3,1,
366,ihailla#[foc]#[hAn] Pekka kaskee poikien Merjaa ,1,3,1,
367,ihailla#[foc]#[kO] Pekka kaskee poikien Merjaa ,1,3,1,
368,ihailla#[foc]#[pA] Pekka kaskee poikien Merjaa ,1,3,1,
369,ihailla#[kO]#[hAn] Pekka kaskee poikien Merjaa ,1,3,1,
370,ihailla#[pA]#[hAn] Pekka kaskee poikien Merjaa ,1,3,1,
371,ihailla#[foc]#[kO]#[hAn] Pekka kaskee poikien Merjaa ,1,3,1,
372,ihailla#[foc]#[pA]#[hAn] Pekka kaskee poikien Merjaa ,1,3,1,
373,ihailla#C/fin Pekka kaskee poikien Merjaa ,1,3,1,
374,ihailla Pekka kaskee poikien Merjaa ,1,3,1,
375,ollut#C/fin Pekka ei ihaillut Merjaa ,1,3,1,
376,ollut Pekka ei ihaillut Merjaa ,1,3,1,
377,ihaillut#C/op Pekka ei ollut Merjaa ,1,3,1,
378,admire' John wants to_inf Mary ,1,3,1,
379,to_inf admire' John wants Mary ,1,3,1,
380,to_inf John wants admire' Mary ,1,3,1,
381,admire'#C/fin John wants to_inf Mary ,1,3,1,
382,to_inf#C/fin admire' John wants Mary ,1,3,1,
383,to_inf#C/fin John wants admire' Mary ,1,3,1,
384,taydy#C/op Pekan_gen ei ihailla Merjaa ,1,4,0,2050,0,0,11,10,19,0,0,0,0,13,19,12,11,4,3,15,14,6,19,12,4,26,6,410,51,6,16,78
385,taydy#[foc] Pekan_gen ei ihailla Merjaa ,1,4,0,2070,0,0,11,10,19,0,0,0,0,13,19,12,11,4,3,15,14,6,19,12,4,26,6,414,51,6,16,78
386,taydy#[hAn] Pekan_gen ei ihailla Merjaa ,1,4,0,2070,0,0,11,10,19,0,0,0,0,13,19,12,11,4,3,15,14,6,19,12,4,26,6,414,51,6,16,62
387,taydy#[kO] Pekan_gen ei ihailla Merjaa ,1,4,0,2050,0,0,11,10,19,0,0,0,0,13,19,12,11,4,3,15,14,6,19,12,4,26,6,410,51,6,16,78
388,taydy#[pA] Pekan_gen ei ihailla Merjaa ,1,4,0,2050,0,0,11,10,19,0,0,0,0,13,19,12,11,4,3,15,14,6,19,12,4,26,6,410,51,6,16,78
389,taydy#[foc]#[hAn] Pekan_gen ei ihailla Merjaa ,1,4,0,2270,0,0,11,10,19,0,0,0,0,13,19,12,11,4,3,17,14,6,19,12,4,28,6,454,51,6,16,62
390,taydy#[foc]#[kO] Pekan_gen ei ihailla Merjaa ,1,4,0,2250,0,0,11,10,19,0,0,0,0,13,19,12,11,4,3,17,14,6,19,12,4,28,6,450,51,6,16,62
391,taydy#[foc]#[pA] Pekan_gen ei ihailla Merjaa ,1,4,0,2250,0,0,11,10,19,0,0,0,0,13,19,12,11,4,3,17,14,6,19,12,4,28,6,450,51,6,16,78
392,taydy#[kO]#[hAn] Pekan_gen ei ihailla Merjaa ,1,4,0,2240,0,0,11,10,19,0,0,0,0,13,19,12,11,4,3,17,14,6,19,12,4,28,6,448,51,6,16,62
393,taydy#[pA]#[hAn] Pekan_gen ei ihailla Merjaa ,1,4,0,2240,0,0,11,10,19,0,0,0,0,13,19,12,11,4,3,17,14,6,19,12,4,28,6,448,51,6,16,78
394,taydy#[foc]#[kO]#[hAn] Pekan_gen ei ihailla Merjaa ,1,4,0,2440,0,0,11,10,19,0,0,0,0,13,19,12,11,4,3,19,14,6,19,12,4,30,6,488,51,6,16,78
395,taydy#[foc]#[pA]#[hAn] Pekan_gen ei ihailla Merjaa ,1,4,0,2440,0,0,11,10,19,0,0,0,0,13,19,12,11,4,3,19,14,6,19,12,4,30,6,488,51,6,16,62
396,taydy#C/op Pekan_gen ei myyda omaisuuttaan ,1,4,0,1860,0,0,11,10,19,0,0,0,0,13,19,12,11,4,3,10,14,6,19,12,4,21,6,372,51,6,16,62
397,ihailla#C/op Pekan_gen ei taydy Merjaa ,1,4,0,2090,0,0,11,10,18,0,0,0,0,14,20,13,11,3,3,15,15,6,21,12,5,26,6,418,51,6,13,78
398,ihailla#[foc] Pekan_gen ei taydy Merjaa ,1,4,0,2110,0,0,11,10,18,0,0,0,0,14,20,13,11,3,3,15,15,6,21,12,5,26,6,422,51,6,13,78
399,ihailla#[hAn] Pekan_gen ei taydy Merjaa ,1,4,0,2110,0,0,11,10,18,0,0,0,0,14,20,13,11,3,3,15,15,6,21,12,5,26,6,422,51,6,13,62
400,ihailla#[kO] Pekan_gen ei taydy Merjaa ,1,4,0,2090,0,0,11,10,18,0,0,0,0,14,20,13,11,3,3,15,15,6,21,12,5,26,6,418,51,6,13,78
401,ihailla#[pA] Pekan_gen ei taydy Merjaa ,1,4,0,2090,0,0,11,10,18,0,0,0,0,14,20,13,11,3,3,15,15,6,21,12,5,26,6,418,51,6,13,78
402,ihailla#[foc]#[hAn] Pekan_gen ei taydy Merjaa ,1,4,0,2310,0,0,11,10,18,0,0,0,0,14,20,13,11,3,3,17,15,6,21,12,5,28,6,462,51,6,13,62
403,ihailla#[foc]#[kO] Pekan_gen ei taydy Merjaa ,1,4,0,2290,0,0,11,10,18,0,0,0,0,14,20,13,11,3,3,17,15,6,21,12,5,28,6,458,51,6,13,78
404,ihailla#[foc]#[pA] Pekan_gen ei taydy Merjaa ,1,4,0,2290,0,0,11,10,18,0,0,0,0,14,20,13,11,3,3,17,15,6,21,12,5,28,6,458,51,6,13,78
405,ihailla#[kO]#[hAn] Pekan_gen ei taydy Merjaa ,1,4,0,2280,0,0,11,10,18,0,0,0,0,14,20,13,11,3,3,17,15,6,21,12,5,28,6,456,51,6,13,62
406,ihailla#[pA]#[hAn] Pekan_gen ei taydy Merjaa ,1,4,0,2280,0,0,11,10,18,0,0,0,0,14,20,13,11,3,3,17,15,6,21,12,5,28,6,456,51,6,13,78
407,ihailla#[foc]#[kO]#[hAn] Pekan_gen ei taydy Merjaa ,1,4,0,2480,0,0,11,10,18,0,0,0,0,14,20,13,11,3,3,19,15,6,21,12,5,30,6,496,51,6,13,78
408,ihailla#[foc]#[pA]#[hAn] Pekan_gen ei taydy Merjaa ,1,4,0,2480,0,0,11,10,18,0,0,0,0,14,20,13,11,3,3,19,15,6,21,12,5,30,6,496,51,6,13,78
409,myyda#C/op Pekan_gen ei taydy omaisuuttaan ,1,4,0,1880,0,0,11,10,18,0,0,0,0,14,20,13,11,3,3,10,15,6,21,12,5,21,6,376,51,6,13,78
410,halua#C/op Pekka ei ihailla Merjaa ,1,4,0,2115,0,0,12,11,22,3,0,0,3,13,18,15,12,4,3,15,14,5,22,13,3,27,6,423,64,7,52,78
411,halua#[foc] Pekka ei ihailla Merjaa ,1,4,0,2135,0,0,12,11,22,3,0,0,3,13,18,15,12,4,3,15,14,5,22,13,3,27,6,427,64,7,52,93
412,halua#[hAn] Pekka ei ihailla Merjaa ,1,4,0,2135,0,0,12,11,22,3,0,0,3,13,18,15,12,4,3,15,14,5,22,13,3,27,6,427,64,7,52,93
413,halua#[kO] Pekka ei ihailla Merjaa ,1,4,0,2115,0,0,12,11,22,3,0,0,3,13,18,15,12,4,3,15,14,5,22,13,3,27,6,423,64,7,52,93
414,halua#[pA] Pekka ei ihailla Merjaa ,1,4,0,2115,0,0,12,11,22,3,0,0,3,13,18,15,12,4,3,15,14,5,22,13,3,27,6,423,64,7,52,78
415,halua#[foc]#[hAn] Pekka ei ihailla Merjaa ,1,4,0,2335,0,0,12,11,22,3,0,0,3,13,18,15,12,4,3,17,14,5,22,13,3,29,6,467,64,7,52,78
416,halua#[foc]#[kO] Pekka ei ihailla Merjaa ,1,4,0,2315,0,0,12,11,22,3,0,0,3,13,18,15,12,4,3,17,14,5,22,13,3,29,6,463,64,7,52,93
417,halua#[foc]#[pA] Pekka ei ihailla Merjaa ,1,4,0,2315,0,0,12,11,22,3,0,0,3,13,18,15,12,4,3,17,14,5,22,13,3,29,6,463,64,7,52,78
418,halua#[kO]#[hAn] Pekka ei ihailla Merjaa ,1,4,0,2305,0,0,12,11,22,3,0,0,3,13,18,15,12,4,3,17,14,5,22,13,3,29,6,461,64,7,52,78
419,halua#[pA]#[hAn] Pekka ei ihailla Merjaa ,1,4,0,2305,0,0,12,11,22,3,0,0,3,13,18,15,12,4,3,17,14,5,22,13,3,29,6,461,64,7,52,93
420,halua#[foc]#[kO]#[hAn] Pekka ei ihailla Merjaa ,1,4,0,2505,0,0,12,11,22,3,0,0,3,13,18,15,12,4,3,19,14,5,22,13,3,31,6,501,64,7,52,93
421,halua#[foc]#[pA]#[hAn] Pekka ei ihailla Merjaa ,1,4,0,2505,0,0,12,11,22,3,0,0,3,13,18,15,12,4,3,19,14,5,22,13,3,31,6,501,64,7,52,93
422,ihailla#C/op Pekka ei halua Merjaa ,1,4,0,2160,0,0,12,11,22,3,0,0,3,14,19,16,12,3,3,15,15,5,24,13,4,27,6,432,66,7,52,78
423,halua#C/op Pekka ei myyda omaisuuttaan ,1,4,0,1925,0,0,12,11,22,3,0,0,3,13,18,15,12,4,3,10,14,5,22,13,3,22,6,385,64,7,52,78
424,myyda#C/op Pekka ei halua omaisuuttaan ,1,4,0,1950,0,0,12,11,22,3,0,0,3,14,19,16,12,3,3,10,15,5,24,13,4,22,6,390,66,7,52,78
425,halua#C/op Merjaa ei ihailla Pekka ,1,4,0,2210,0,0,13,11,27,5,0,0,5,16,22,18,12,5,3,15,12,6,26,12,4,27,6,442,124,8,135,93
426,halua#[foc] Merjaa ei ihailla Pekka ,1,4,0,2230,0,0,13,11,27,5,0,0,5,16,22,18,12,5,3,15,12,6,26,12,4,27,6,446,124,8,135,109
427,halua#[hAn] Merjaa ei ihailla Pekka ,1,4,0,2230,0,0,13,11,27,5,0,0,5,16,22,18,12,5,3,15,12,6,26,12,4,27,6,446,124,8,135,93
428,halua#[kO] Merjaa ei ihailla Pekka ,1,4,0,2210,0,0,13,11,27,5,0,0,5,16,22,18,12,5,3,15,12,6,26,12,4,27,6,442,124,8,135,93
429,halua#[pA] Merjaa ei ihailla Pekka ,1,4,0,2210,0,0,13,11,27,5,0,0,5,16,22,18,12,5,3,15,12,6,26,12,4,27,6,442,124,8,135,93
430,halua#[foc]#[hAn] Merjaa ei ihailla Pekka ,1,4,0,2430,0,0,13,11,27,5,0,0,5,16,22,18,12,5,3,17,12,6,26,12,4,29,6,486,124,8,135,109
431,halua#[foc]#[kO] Merjaa ei ihailla Pekka ,1,4,0,2410,0,0,13,11,27,5,0,0,5,16,22,18,12,5,3,17,12,6,26,12,4,29,6,482,124,8,135,93
432,halua#[foc]#[pA] Merjaa ei ihailla Pekka ,1,4,0,2410,0,0,13,11,27,5,0,0,5,16,22,18,12,5,3,17,12,6,26,12,4,29,6,482,124,8,135,109
433,halua#[kO]#[hAn] Merjaa ei ihailla Pekka ,1,4,0,2400,0,0,13,11,27,5,0,0,5,16,22,18,12,5,3,17,12,6,26,12,4,29,6,480,124,8,135,93
434,halua#[pA]#[hAn] Merjaa ei ihailla Pekka ,1,4,0,2400,0,0,13,11,27,5,0,0,5,16,22,18,12,5,3,17,12,6,26,12,4,29,6,480,124,8,135,93
435,halua#[foc]#[kO]#[hAn] Merjaa ei ihailla Pekka ,1,4,0,2600,0,0,13,11,27,5,0,0,5,16,22,18,12,5,3,19,12,6,26,12,4,31,6,520,124,8,135,93
436,halua#[foc]#[pA]#[hAn] Merjaa ei ihailla Pekka ,1,4,0,2600,0,0,13,11,27,5,0,0,5,16,22,18,12,5,3,19,12,6,26,12,4,31,6,520,124,8,135,109
437,ihailla#C/op Merjaa ei halua Pekka ,1,4,0,2230,0,0,13,11,27,5,0,0,5,16,22,18,12,4,2,15,13,6,27,12,4,27,6,446,127,8,131,109
438,halua#C/op omaisuuttaan ei myyda Pekka ,1,4,0,3225,1,2,13,13,33,6,0,0,6,22,28,21,13,6,3,10,14,6,30,13,4,23,6,645,129,8,139,109
439,myyda#C/op omaisuuttaan ei halua Pekka ,1,4,0,3225,1,2,13,13,33,5,0,0,5,23,29,21,13,5,3,10,15,6,31,13,4,23,6,645,134,8,139,109
440,taydy#C/fin Pekan_gen ei ihailla Merjaa ,1,4,1,
441,taydy Pekan_gen ei ihailla Merjaa ,1,4,1,
442,taydy#C/fin Pekan_gen ei myyda omaisuuttaan ,1,4,1,
443,taydy Pekan_gen ei myyda omaisuuttaan ,1,4,1,
444,ihailla#C/fin Pekan_gen ei taydy Merjaa ,1,4,1,
445,ihailla Pekan_gen ei taydy Merjaa ,1,4,1,
446,halua Pekka ei myyda omaisuuttaan ,1,4,1,
447,myyda Pekka ei halua omaisuuttaan ,1,4,1,
448,ihailla#C/op Pekka sanoo etta Pekka haluaa Merjaa ,1,5,0,3600,0,0,23,15,51,16,0,0,16,25,30,43,16,5,3,21,32,5,62,23,7,37,7,514,236,13,204,187
449,ihailla#[foc] Pekka sanoo etta Pekka haluaa Merjaa ,1,5,0,3620,0,0,23,15,51,16,0,0,16,25,30,43,16,5,3,21,32,5,62,23,7,37,7,517,236,13,204,187
450,ihailla#[hAn] Pekka sanoo etta Pekka haluaa Merjaa ,1,5,0,3620,0,0,23,15,51,16,0,0,16,25,30,43,16,5,3,21,32,5,62,23,7,37,7,517,236,13,204,187
