ï»¿dummy        {'dummy', 'LANG:EN'}
saavutta-       {'ASP', '!COMP:D', 'SPEC:ADV', 'PHI:NUM:_', 'COMP:D', 'CLASS:TR', 'LF:reach', 'PHI:PER:_', '-SPEC:T/fin', 'LANG:FI', 'SPEC:TO/inf', 'PHI:DET:_', '-COMP:P', 'SPEC:P', 'ARG', '!COMP:*', '-COMP:V', '-COMP:T/fin', 'COMP:P', '-COMP:N', 'PF:saavutta-', '-COMP:v', 'V', '-VAL', '-SPEC:FORCE', 'ASP:BOUNDED'}
sanon           ['LANG:FI']
sanoo           ['LANG:FI']
sanoi           ['LANG:FI']
sano-           {'ASP', 'COMP:FORCE', 'SPEC:ADV', 'PHI:NUM:_', 'SPEC:D', 'PHI:PER:_', '-SPEC:T/fin', 'LANG:FI', 'LF:say', 'SPEC:TO/inf', 'PHI:DET:_', 'COMP:VA/inf', 'SPEC:P', 'ARG', '-COMP:V', '-COMP:T/fin', 'COMP:P', '-COMP:N', '-COMP:v', 'V', '-VAL', '-SPEC:FORCE', 'PF:sano-'}
said            ['LANG:EN']
say'            {'ASP', 'SPEC:ADV', 'PHI:NUM:_', '!COMP:FORCE', 'SPEC:D', 'PHI:PER:_', '-SPEC:T/fin', 'LF:say', 'SPEC:TO/inf', 'PHI:DET:_', 'SPEC:P', 'ARG', 'LANG:EN', '-COMP:V', '-COMP:T/fin', 'COMP:P', 'PHI:GEN:_', 'PF:say', '-COMP:N', '-COMP:v', 'V', '-VAL', '-SPEC:FORCE'}
say-            {'ASP', 'SPEC:ADV', 'PHI:NUM:_', '!COMP:FORCE', 'SPEC:D', 'PHI:PER:_', '-SPEC:T/fin', 'LF:say', 'SPEC:TO/inf', 'PHI:DET:_', 'SPEC:P', 'ARG', 'LANG:EN', '-COMP:V', '-COMP:T/fin', 'COMP:P', 'PHI:GEN:_', 'PF:say', '-COMP:N', '-COMP:v', 'V', '-VAL', '-SPEC:FORCE'}
sala            ['LANG:IT']
sala-           {'N', 'COMP:R/D', '-SPEC:V', 'LF:room', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', 'LANG:IT', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', '-SPEC:INF', '-SPEC:P', '-COMP:A', '-COMP:V', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', '-COMP:AUX', '-COMP:T/fin', 'PF:sala', '-SPEC:C/fin'}
scoppiati       ['LANG:IT']
scoppia-        {'PF:scoppia', 'ASP', 'SPEC:ADV', 'PHI:NUM:_', 'LANG:IT', 'PHI:PER:_', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:DET:_', 'SPEC:P', 'ARG', '-COMP:V', '-COMP:T/fin', 'COMP:P', 'PHI:GEN:_', '-COMP:N', '-COMP:v', 'V', '-VAL', '-SPEC:FORCE', 'LF:explode'}
sen             {'-SPEC:C', '!PROBE:N', '-SPEC:V', 'adjoinable', 'LF:the/that', 'TAIL:ASP', '-COMP:D', 'TAIL:PHI', 'PF:sen', 'COMP:N', '-ARG', '-SPEC:T/fin', '-SPEC:Neg/fin', 'LANG:FI', '-SPEC:MA/lla', '-SPEC:INF', '-SPEC:P', '!COMP:*', 'OP', '-SPEC:N', 'TAIL:*POL:NEG', 'D', '-COMP:uR', '-SPEC:D', '-COMP:T/fin'}
se'             {'-SPEC:C', '!PROBE:N', '-SPEC:V', 'PF:se', 'adjoinable', 'LF:the/that', '-COMP:D', 'COMP:N', '-ARG', '-SPEC:T/fin', '-SPEC:Neg/fin', 'LANG:FI', '-SPEC:MA/lla', '-SPEC:INF', '-SPEC:P', '!COMP:*', 'OP', '-SPEC:N', 'D', '-COMP:uR', '-SPEC:D', '-COMP:T/fin'}
sentenza        {'N', 'COMP:R/D', '-SPEC:V', 'PF:sentenza', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', 'LANG:IT', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', '-SPEC:INF', '-SPEC:P', '-COMP:A', '-COMP:V', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', 'LF:sentence', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin'}
Seine           ['LANG:EN']
Seine-          {'N', 'COMP:R/D', '-SPEC:V', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', 'LF:Seine', '-SPEC:T/fin', '-SPEC:INF', 'PF:Seine', '-SPEC:P', 'LANG:EN', '-COMP:V', '-COMP:A', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin'}
sembrano        ['LANG:IT']
sembra-         {'!COMP:ARE/inf', 'SPEC:ADV', '-COMP:D', 'SPEC:D', '-ARG', '-SPEC:T/fin', 'SPEC:TO/inf', 'PF:sembra', 'SPEC:P', 'LANG:EN', '-COMP:V', '-COMP:T/fin', 'COMP:P', '-COMP:N', '-COMP:v', 'V', '-ASP', '-SPEC:FORCE', 'LF:seem', '-VAL'}
sleeps          ['LANG:EN']
sleep           {'ASP', 'SPEC:ADV', 'PHI:NUM:_', 'LF:sleep', '-COMP:D', 'PF:sleep', 'CLASS:INTR', 'SPEC:D', 'PHI:PER:_', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:DET:_', 'SPEC:P', 'ARG', 'LANG:EN', '-COMP:V', '-COMP:T/fin', 'COMP:P', 'PHI:GEN:_', '-COMP:N', '-COMP:v', 'V', '-VAL', '-SPEC:FORCE'}
sleep-          {'ASP', 'SPEC:ADV', 'PHI:NUM:_', 'LF:sleep', '-COMP:D', 'PF:sleep', 'CLASS:INTR', 'SPEC:D', 'PHI:PER:_', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:DET:_', 'SPEC:P', 'ARG', 'LANG:EN', '-COMP:V', '-COMP:T/fin', 'COMP:P', 'PHI:GEN:_', '-COMP:N', '-COMP:v', 'V', '-VAL', '-SPEC:FORCE'}
sono            ['LANG:IT']
sono_pl         ['LANG:IT']
sopimuksen      ['LANG:FI']
sopimus         ['LANG:FI']
sopimus-        {'N', 'COMP:R/D', 'PF:sopimus', '-SPEC:V', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', 'LANG:FI', '-SPEC:INF', '-SPEC:P', '!COMP:A/inf', '-COMP:V', '-COMP:A', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin', 'LF:agreement'}
spinge          ['LANG:IT']
spinge-         {'ASP', '!COMP:D', 'SPEC:ADV', 'PHI:NUM:_', 'LANG:IT', 'PF:spinge', 'PHI:PER:_', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:DET:_', '-COMP:P', 'SPEC:P', 'ARG', '-COMP:V', 'PHI:GEN:_', 'LF:push', '-SPEC:FORCE', '-COMP:N', '-COMP:v', 'V', '-VAL', '-COMP:T/fin'}
ssa             {'-SPEC:v', '-SPEC:C', '-COMP:uWH', '-SPEC:V', 'adjoinable', 'PHI:NUM:_', 'TAIL:V', '-SPEC:iR', '-COMP:ADV', 'SPEC:*', '-SPEC:ADV', 'COMP:D', '-SPEC:iWH', 'P', 'PHI:PER:_', '-SPEC:T/fin', '-SPEC:Neg/fin', 'LANG:FI', 'PF:ssa', 'PHI:DET:_', '-SPEC:INF', 'ARG', '-SPEC:P', '!COMP:*', '-SPEC:FORCE', '-COMP:N', '-SPEC:N', 'COMP:n/MA', '-VAL', '-COMP:T/fin', '-SPEC:C/fin', 'LF:in'}
stanno          ['LANG:IT']
sta-            {'SEM:internal', 'SPEC:ADV', 'PHI:NUM:_', 'LF:stay', 'COMP:PRG', 'SPEC:D', 'PHI:PER:_', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:DET:_', 'PF:sta', 'SPEC:P', 'ARG', 'LANG:EN', '-COMP:V', '-COMP:T/fin', 'COMP:P', 'PHI:GEN:_', '-COMP:N', '-COMP:v', '-ASP', 'V', '-SPEC:FORCE', '-VAL'}
sti             {'ADV', '!COMP:*', 'PF:sti', 'adjoinable', 'TAIL:T', '-SPEC:N', 'SPEC:*', 'LF:by', '-SPEC:FORCE', '-ARG', '-SPEC:T/fin', '-SPEC:Neg/fin', 'LANG:FI'}
sukkaa          ['LANG:EN']
sukan           ['LANG:EN']
sukat           ['LANG:EN']
sukka-          {'N', 'COMP:R/D', '-SPEC:V', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:FORCE', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', 'LANG:FI', '-SPEC:INF', '-SPEC:P', '-COMP:A', '-COMP:V', 'PF:sukka-', 'COMP:P', 'COMP:R', '-SPEC:R', '-COMP:N', 'COMP:uR', '-SPEC:N', 'LF:socks', '-COMP:v', '-COMP:WH', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin'}
talo            {'N', 'COMP:R/D', '-SPEC:V', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', 'LANG:FI', '-SPEC:INF', '-SPEC:P', '-COMP:A', '-COMP:V', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', 'PF:talo', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin', 'LF:house'}
tama            ['LANG:EN']
tama-           {'N', 'COMP:R/D', '-SPEC:V', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', 'LANG:FI', '-SPEC:INF', '-SPEC:P', '-COMP:A', 'LF:this', '-COMP:V', 'PF:tama', 'COMP:P', 'PHI', 'COMP:R', '-SPEC:R', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', '-SPEC:FORCE', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin'}
tassa           ['LANG:EN']
taytyy          ['LANG:FI']
taydy           ['LANG:FI']
tayty-          {'FIN', 'SPEC:ADV', 'PHI:NUM:_', 'SPEC:*', 'PF:taytyy', 'PHI:PER:_', '-SPEC:T/fin', 'LANG:FI', 'MODAL', 'LF:must', 'SPEC:TO/inf', 'PHI:DET:_', 'SPEC:P', 'ARG', '!COMP:A/inf', '-COMP:V', '-COMP:T/fin', 'COMP:P', '-COMP:N', '-COMP:v', 'V', '-ASP', '-SPEC:FORCE', '-VAL'}
teki            ['LANG:FI']
teke-           {'ASP', '!COMP:D', 'SPEC:ADV', 'PHI:NUM:_', 'COMP:D', 'CLASS:TR', 'PHI:PER:_', '-SPEC:T/fin', 'LANG:FI', 'SPEC:TO/inf', 'PHI:DET:_', '-COMP:P', 'SPEC:P', 'ARG', '-COMP:A/inf', '!COMP:*', '-COMP:V', 'PF:teke', '-COMP:T/fin', 'COMP:P', '-COMP:N', '-COMP:v', 'LF:make', 'V', '-VAL', '-SPEC:FORCE', 'ASP:BOUNDED'}
that            {'LF:that', 'FIN', '-SPEC:*', '!COMP:*', 'LANG:EN', 'PF:that', '!PROBE:T/fin', '-VAL', '-ARG', 'FORCE', 'COMP:T/fin', 'COMP:C/fin'}
the             {'-SPEC:C', '!PROBE:N', '-SPEC:V', 'adjoinable', '-COMP:D', 'PF:the', 'PHI:DEF:DEF', 'COMP:N', '-ARG', '-SPEC:T/fin', '-SPEC:Neg/fin', '-SPEC:MA/lla', '-SPEC:INF', '-SPEC:P', '!COMP:*', 'LANG:EN', 'OP', 'LF:the', '-SPEC:N', 'D', '-COMP:uR', '-SPEC:D', '-COMP:T/fin'}
to              {'-SPEC:v', '-SPEC:C', '-COMP:uWH', '-SPEC:V', 'adjoinable', 'PHI:NUM:_', '-SPEC:iR', '-COMP:ADV', '-SPEC:ADV', 'COMP:D', 'LF:to', 'TAIL:V,+SEM:directional', 'P', 'PHI:PER:_', '-SPEC:T/fin', '-SPEC:Neg/fin', 'PHI:DET:_', '-SPEC:*', '-SPEC:INF', 'ARG', '-SPEC:P', 'LANG:EN', '!COMP:*', '-float', 'PHI:GEN:_', '-SPEC:FORCE', '+SEM:directional', '-COMP:N', '-SPEC:N', 'PF:to', '-VAL', '-COMP:T/fin', '-SPEC:C/fin', '-SPEC:iWH'}
to_inf          {'PF:TO/inf', '-SPEC:v', '-SPEC:V', 'adjoinable', 'COMP:V', 'COMP:v', 'TO/inf', '-COMP:C/fin', '-SPEC:T/fin', 'INF', '!COMP:*', 'LF:TO/inf', 'LANG:EN', '?ARG', '-VAL', '-COMP:T/fin', '-COMP:FORCE'}
towards         {'-SPEC:v', 'LF:towards', '-SPEC:C', '-COMP:uWH', 'adjoinable', '-SPEC:V', 'PHI:NUM:_', 'TAIL:V', '-SPEC:iR', '-COMP:ADV', '-SPEC:ADV', 'COMP:D', 'P', 'PHI:PER:_', '-SPEC:T/fin', '-SPEC:Neg/fin', 'PHI:DET:_', 'PF:towards', '-SPEC:INF', '-SPEC:*', 'ARG', '-SPEC:P', 'LANG:EN', '!COMP:*', '-float', 'PHI:GEN:_', '-SPEC:FORCE', '-COMP:N', '-SPEC:N', '-VAL', '-COMP:T/fin', '-SPEC:C/fin', '-SPEC:iWH'}
tonaisi         ['LANG:FI']
tonaista        ['LANG:FI']
tonaise-        {'ASP', 'SPEC:ADV', 'PHI:NUM:_', 'COMP:D', 'CLASS:TR', 'PHI:PER:_', '-SPEC:T/fin', 'LANG:FI', 'SPEC:TO/inf', 'PHI:DET:_', '-COMP:P', 'PF:tonaise', 'SPEC:P', 'ARG', '!COMP:*', '-COMP:V', '-COMP:T/fin', 'COMP:P', '-COMP:N', '-COMP:v', 'V', 'LF:nudge', '-SPEC:FORCE', '-VAL'}
tta             {'-SPEC:v', '-SPEC:C', '-COMP:uWH', '-SPEC:V', 'adjoinable', 'PHI:NUM:_', 'LF:without', '-SPEC:iR', '-COMP:ADV', 'SPEC:*', '-SPEC:ADV', 'COMP:D', 'P', 'PF:tta', 'PHI:PER:_', '-SPEC:T/fin', '-SPEC:Neg/fin', 'LANG:FI', 'PHI:DET:_', '-SPEC:INF', 'ADV', 'ARG', '-SPEC:P', '!COMP:*', '-SPEC:FORCE', '-COMP:N', '-SPEC:N', 'COMP:n/MA', '-VAL', '-COMP:T/fin', '-SPEC:C/fin', '-SPEC:iWH'}
tries           ['LANG:EN']
try-            {'ASP', '!COMP:TO/inf', 'SEM:internal', 'SPEC:ADV', 'PHI:NUM:_', 'SPEC:D', 'LF:try', 'PHI:PER:_', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:DET:_', 'SPEC:P', 'ARG', 'LANG:EN', '-COMP:V', '-COMP:T/fin', 'COMP:P', 'PHI:GEN:_', '!COMP:-ARG', '-COMP:N', '-COMP:v', 'V', '-VAL', '-SPEC:FORCE', 'PF:try'}
verifiche       {'N', 'LF:verification', 'COMP:R/D', '-SPEC:V', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', 'LANG:IT', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', '-SPEC:INF', '-SPEC:P', '-COMP:A', '-COMP:V', '-COMP:T/fin', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', '-COMP:AUX', 'PF:verifiche', '-SPEC:C/fin'}
virtaamalla     ['LANG:FI']
virtaa          ['LANG:FI']
virta-          {'ASP', 'SPEC:ADV', 'PHI:NUM:_', '-COMP:D', 'SPEC:D', '!COMP:P', 'PHI:PER:_', '-SPEC:T/fin', 'LANG:FI', 'SPEC:TO/inf', 'PHI:DET:_', 'SPEC:P', 'ARG', '-COMP:V', '-COMP:T/fin', 'COMP:P', '-COMP:N', 'LF:flow', '-COMP:v', 'PF:virtaa', 'V', '-VAL', '-SPEC:FORCE'}
voluto          ['LANG:IT']
vuole           ['LANG:IT']
volu-           {'ASP', 'SEM:internal', 'SPEC:ADV', 'PHI:NUM:_', 'PHI:PER:_', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:DET:_', 'LF:want', '-SPEC:*', 'SPEC:P', '!COMP:*', 'LANG:EN', 'ARG', '-COMP:V', '-COMP:T/fin', 'COMP:P', 'PHI:GEN:_', '-COMP:N', '-COMP:v', 'V', '-VAL', '-SPEC:FORCE', 'PF:volu'}
voitti          ['LANG:FI']
voittanut       ['LANG:FI']
voittaa         ['LANG:FI']
voitta-         {'ASP', 'SPEC:ADV', 'PHI:NUM:_', 'LF:win', 'COMP:D', 'CLASS:TR', 'PHI:PER:_', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:DET:_', '-COMP:P', 'SPEC:P', 'ARG', 'LANG:EN', '!COMP:*', '-COMP:V', 'SEM:achievement', 'COMP:P', '-COMP:T/fin', 'PHI:GEN:_', '-COMP:N', 'PF:voitta', '-COMP:v', 'V', '-VAL', '-SPEC:FORCE', 'ASP:BOUNDED'}
wants           ['LANG:EN']
want-           {'ASP', 'SPEC:ADV', 'PHI:NUM:_', 'COMP:D', 'CLASS:TR', 'PHI:PER:_', '-SPEC:T/fin', 'PHI:DET:_', 'PF:want', '-COMP:P', 'LF:want', 'SPEC:P', 'ARG', 'LANG:EN', '-COMP:V', '!COMP:*', 'COMP:TO/inf', 'COMP:P', '-COMP:T/fin', 'PHI:GEN:_', '-COMP:N', '-COMP:v', 'V', '-VAL', '-SPEC:FORCE', '-SPEC:TO/inf'}
what            ['LANG:EN']
what-           {'N', 'PF:what', 'COMP:R/D', '-SPEC:V', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', '-COMP:*', '-SPEC:INF', '-SPEC:P', 'PHI_N', 'LANG:EN', '-COMP:V', '-COMP:A', 'LF:what', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin'}
which           {'-SPEC:C', '!PROBE:N', '-SPEC:V', 'adjoinable', 'OP:WH', '-COMP:D', 'COMP:N', '-ARG', '-SPEC:T/fin', '-SPEC:Neg/fin', '-SPEC:MA/lla', '-SPEC:INF', '-SPEC:P', '!COMP:*', 'LANG:EN', 'OP', '-SPEC:N', 'D', 'LF:which', '-COMP:uR', '-SPEC:D', '-COMP:T/fin', 'PF:which'}
who             ['LANG:EN']
who-            {'N', 'COMP:R/D', '-SPEC:V', 'LF:who', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', '-COMP:*', '-SPEC:INF', '-SPEC:P', 'PHI_N', 'LANG:EN', '-COMP:V', '-COMP:A', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', 'PF:who', '-COMP:WH', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin'}
whether         {'FIN', 'OP:WH', 'PF:whether', '!PROBE:T/fin', '-ARG', 'FORCE', 'COMP:T/fin', 'Q', '-SPEC:*', '!COMP:*', 'LANG:EN', 'OP', 'LF:whether', 'OP:Q', '-VAL', 'COMP:C/fin'}
yrittaa         ['LANG:FI']
yritta-         {'ASP', 'SEM:internal', 'SPEC:ADV', 'PHI:NUM:_', 'SPEC:D', 'LF:try', 'PHI:PER:_', '-SPEC:T/fin', 'SPEC:TO/inf', 'PHI:DET:_', 'SPEC:P', 'ARG', '!COMP:A/inf', 'LANG:EN', '-COMP:V', '-COMP:T/fin', 'COMP:P', 'PHI:GEN:_', '!COMP:-ARG', '-COMP:N', '-COMP:v', 'V', 'PF:yritta', '-SPEC:FORCE', '-VAL'}
mina            ['LANG:EN']
mina-           {'N', 'COMP:R/D', '-SPEC:V', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', 'LANG:FI', '-COMP:*', '-SPEC:INF', '-SPEC:P', 'PHI_N', '-COMP:A', '-COMP:V', 'PF:mina', 'COMP:P', 'COMP:R', 'LF:I', '-SPEC:R', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', '-SPEC:FORCE', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin'}
sina            ['LANG:EN']
sina-           {'N', 'COMP:R/D', '-SPEC:V', 'LF:you', 'SPEC:A', 'PF:sina', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', 'LANG:FI', '-COMP:*', '-SPEC:INF', '-SPEC:P', 'PHI_N', '-COMP:A', '-COMP:V', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin'}
han             ['LANG:EN']
han-            {'N', 'COMP:R/D', '-SPEC:V', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', 'LANG:FI', '-COMP:*', '-SPEC:INF', '-SPEC:P', 'PHI_N', '-COMP:A', '-COMP:V', '-COMP:T/fin', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', '-COMP:AUX', 'PF:han', '-SPEC:C/fin', 'LF:s/he'}
hanet           ['LANG:EN']
me              ['LANG:EN']
me-             {'N', 'LF:we', 'COMP:R/D', '-SPEC:V', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', 'LANG:FI', '-COMP:*', '-SPEC:INF', '-SPEC:P', 'PHI_N', '-COMP:A', '-COMP:V', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', 'PF:me', '-COMP:WH', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin'}
te              ['LANG:EN']
te-             {'N', 'COMP:R/D', '-SPEC:V', 'LF:you', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', 'LANG:FI', '-COMP:*', '-SPEC:INF', '-SPEC:P', 'PHI_N', '-COMP:A', '-COMP:V', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', '-COMP:AUX', '-COMP:T/fin', 'PF:te', '-SPEC:C/fin'}
he_FI           ['LANG:EN']
heidan          ['LANG:EN']
he-             {'PF:he', 'N', 'COMP:R/D', '-SPEC:V', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', 'LANG:FI', 'LF:they', '-COMP:*', '-SPEC:INF', '-SPEC:P', 'PHI_N', '-COMP:A', '-COMP:V', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin'}
he-             {'PF:he', 'N', 'COMP:R/D', '-SPEC:V', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', 'LF:he', '-COMP:C/fin', '-SPEC:T/fin', '-COMP:*', '-SPEC:INF', '-SPEC:P', 'PHI_N', 'LANG:EN', '-COMP:V', '-COMP:A', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin'}
se              ['LANG:FI']
se-             {'-SPEC:C', '!PROBE:N', '-SPEC:V', 'PF:se', 'adjoinable', '-COMP:D', 'LF:it/that', 'COMP:N', '-ARG', '-SPEC:T/fin', '-SPEC:Neg/fin', 'LANG:FI', '-SPEC:MA/lla', '-SPEC:INF', '-SPEC:P', '!COMP:*', 'OP', '-SPEC:N', 'D', '-COMP:uR', '-SPEC:D', '-COMP:T/fin'}
I               ['LANG:EN']
I-              {'N', 'COMP:R/D', '-SPEC:V', 'SPEC:A', '-COMP:ADV', 'PF:I', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', '-COMP:*', '-SPEC:INF', '-SPEC:P', 'PHI_N', 'LANG:EN', '-COMP:V', '-COMP:A', 'COMP:P', 'COMP:R', 'LF:I', '-SPEC:R', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', '-SPEC:FORCE', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin'}
you             ['LANG:EN']
you-            {'N', 'COMP:R/D', '-SPEC:V', 'PF:you', 'LF:you', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', '-COMP:*', '-SPEC:INF', '-SPEC:P', 'PHI_N', 'LANG:EN', '-COMP:V', '-COMP:A', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin'}
he              ['LANG:EN']
she             ['LANG:EN']
she-            {'N', 'COMP:R/D', '-SPEC:V', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', 'PF:she', '-COMP:*', 'LF:she', '-SPEC:INF', '-SPEC:P', 'PHI_N', 'LANG:EN', '-COMP:V', '-COMP:A', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin'}
we              ['LANG:EN']
we-             {'N', 'LF:we', 'COMP:R/D', '-SPEC:V', 'SPEC:A', '-COMP:ADV', '-COMP:D', '-SPEC:uWH', '-SPEC:ADV', '-COMP:C/fin', '-SPEC:T/fin', '-COMP:*', 'PF:we', '-SPEC:INF', '-SPEC:P', 'PHI_N', 'LANG:EN', '-COMP:V', '-COMP:A', 'COMP:P', 'COMP:R', '-SPEC:R', '-SPEC:FORCE', '-COMP:N', 'COMP:uR', '-SPEC:N', '-COMP:v', '-COMP:WH', '-COMP:AUX', '-COMP:T/fin', '-SPEC:C/fin'}
you_pl          ['LANG:EN']
