ï»¿dummy        {'LANG:EN', 'dummy'}
promises        ['LANG:EN']
promise-        {'-COMP:N', '-COMP:T/fin', 'COMP:D', 'SPEC:D', 'LANG:EN', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', 'SEM:internal', 'PF:promise', '-VAL', 'LF:promise', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'COMP:P'}
pyytaa          ['LANG:FI']
pyyta-          {'-COMP:N', '-COMP:T/fin', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'LF:ask', 'LANG:FI', '-VAL', 'PHI:PER:_', 'PF:pyyda', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'SEM:external', 'COMP:P'}
raukesi         ['LANG:FI']
raukea-         {'-COMP:N', '-COMP:T/fin', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', 'LF:terminate', 'PF:raukea', '-VAL', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'COMP:P'}
red             ['LANG:EN']
red-            {'PF:red', 'SPEC:D', 'LANG:EN', 'LF:red', '2SPEC', '0'}
saavuttaa       ['LANG:FI']
saavutta-       {'-COMP:N', '-COMP:T/fin', 'ASP:BOUNDED', 'COMP:D', '!COMP:*', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', 'CLASS:TR', '-VAL', '!COMP:D', 'PF:saavutta-', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', '-COMP:P', 'ARG', 'V', 'SPEC:ADV', 'PHI:DET:_', '-COMP:v', 'SPEC:P', 'LF:reach', 'COMP:P'}
sanon           ['LANG:FI']
sanoo           ['LANG:FI']
sanoi           ['LANG:FI']
sano-           {'-COMP:N', '-COMP:T/fin', 'SPEC:D', 'PF:sano-', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', 'COMP:FORCE', '-VAL', 'COMP:VA/inf', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'LF:say', 'COMP:P'}
said            ['LANG:EN']
say'            {'-COMP:N', '-COMP:T/fin', 'PF:say', 'SPEC:D', 'LANG:EN', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', '-VAL', '!COMP:FORCE', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'LF:say', 'COMP:P'}
say-            {'-COMP:N', '-COMP:T/fin', 'PF:say', 'SPEC:D', 'LANG:EN', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', '-VAL', '!COMP:FORCE', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'LF:say', 'COMP:P'}
sala            ['LANG:IT']
sala-           {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LANG:IT', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'SPEC:A', '-SPEC:FORCE', 'LF:room', '-SPEC:ADV', 'COMP:C', 'PF:sala', '-SPEC:N', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
scoppiati       ['LANG:IT']
scoppia-        {'-COMP:N', '-COMP:T/fin', 'LANG:IT', '-SPEC:T/fin', 'LF:explode', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', '-VAL', 'PF:scoppia', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'COMP:P'}
sen             {'TAIL:PHI', 'TAIL:*POL:NEG', 'COMP:N', '-COMP:D', '-COMP:T/fin', 'LF:the/that', '-COMP:uR', '-SPEC:V', '-SPEC:INF', 'OP', '!COMP:*', '-SPEC:T/fin', '-SPEC:Neg/fin', 'PF:sen', '-SPEC:MA/lla', 'LANG:FI', 'TAIL:ASP', '-SPEC:C', 'adjoinable', 'D', '-ARG', '-SPEC:P', '!PROBE:N'}
se'             {'COMP:N', '-COMP:D', '-COMP:T/fin', 'LF:the/that', '-COMP:uR', '-SPEC:V', '-SPEC:INF', 'OP', '!COMP:*', '-SPEC:T/fin', '-SPEC:Neg/fin', '-SPEC:MA/lla', 'LANG:FI', '-SPEC:C', 'adjoinable', 'D', '-ARG', '-SPEC:P', '!PROBE:N', 'PF:se'}
se              {'COMP:N', '-COMP:D', '-COMP:T/fin', 'LF:the/that', '-COMP:uR', '-SPEC:V', '-SPEC:INF', 'OP', '!COMP:*', '-SPEC:T/fin', '-SPEC:Neg/fin', '-SPEC:MA/lla', 'LANG:FI', '-SPEC:C', 'adjoinable', 'D', '-ARG', '-SPEC:P', '!PROBE:N', 'PF:se'}
se              ['LANG:FI']
sentenza        {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LF:sentence', 'LANG:IT', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'SPEC:A', '-SPEC:FORCE', '-COMP:v', '-SPEC:ADV', 'COMP:C', '-SPEC:N', '-SPEC:P', 'PF:sentenza', '-SPEC:R', '-COMP:WH', 'COMP:P'}
Seine           ['LANG:EN']
Seine-          {'COMP:R', '-COMP:N', '-SPEC:C/fin', 'PF:Seine', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LANG:EN', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', 'LF:Seine', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
sembrano        ['LANG:IT']
sembra-         {'-COMP:N', '-COMP:D', '-COMP:T/fin', 'PF:sembra', '-ASP', 'SPEC:D', 'LANG:EN', '-SPEC:T/fin', '!COMP:ARE/inf', '-SPEC:FORCE', '-COMP:V', '-VAL', '-ARG', 'SPEC:TO/inf', 'V', 'SPEC:ADV', 'LF:seem', '-COMP:v', 'SPEC:P', 'COMP:P'}
sleeps          ['LANG:EN']
sleep           {'-COMP:N', '-COMP:D', '-COMP:T/fin', 'LF:sleep', 'SPEC:D', 'LANG:EN', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', '-VAL', 'CLASS:INTR', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', 'PF:sleep', '-COMP:MA/inf', '-COMP:v', 'SPEC:P', 'COMP:P'}
sleep-          {'-COMP:N', '-COMP:D', '-COMP:T/fin', 'LF:sleep', 'SPEC:D', 'LANG:EN', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', '-VAL', 'CLASS:INTR', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', 'PF:sleep', '-COMP:MA/inf', '-COMP:v', 'SPEC:P', 'COMP:P'}
sono            ['LANG:IT']
sono_pl         ['LANG:IT']
sopimuksen      ['LANG:FI']
sopimus         ['LANG:FI']
sopimus-        {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', 'SPEC:A', '-SPEC:FORCE', 'LF:agreement', '-SPEC:ADV', 'COMP:C', '-SPEC:N', '-SPEC:P', 'PF:sopimus', '!COMP:A/inf', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
spinge          ['LANG:IT']
spinge-         {'-COMP:N', '-COMP:T/fin', 'LANG:IT', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', '-VAL', '!COMP:D', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', '-COMP:P', 'SPEC:TO/inf', 'ARG', 'V', 'PF:spinge', 'SPEC:ADV', 'PHI:DET:_', 'LF:push', '-COMP:v', 'SPEC:P'}
ssa             {'-COMP:N', '-COMP:T/fin', '-SPEC:C/fin', 'TAIL:V', '-SPEC:V', '-SPEC:INF', 'COMP:D', '!COMP:*', '-SPEC:T/fin', '-SPEC:v', 'SPEC:*', '-COMP:ADV', '-SPEC:Neg/fin', '-SPEC:FORCE', '-SPEC:iWH', '-SPEC:C', 'LANG:FI', 'adjoinable', 'LF:in', '-SPEC:ADV', '-VAL', '-COMP:uWH', '-SPEC:N', 'PHI:PER:_', 'PF:ssa', '-SPEC:P', '-SPEC:iR', 'COMP:n/MA', 'PHI:NUM:_', 'ARG', 'PHI:DET:_', 'P'}
stanno          ['LANG:IT']
sta-            {'-COMP:N', 'COMP:PRG', '-COMP:T/fin', '-ASP', 'SPEC:D', 'LANG:EN', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'SPEC:P', 'PHI:GEN:_', 'PF:sta', 'SEM:internal', '-VAL', 'PHI:PER:_', 'PHI:DET:_', 'PHI:NUM:_', 'SPEC:TO/inf', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'LF:stay', 'COMP:P'}
sti             {'LF:by', '-SPEC:N', 'TAIL:T', '-ARG', 'adjoinable', '!COMP:*', '-SPEC:T/fin', 'SPEC:*', 'ADV', '-SPEC:Neg/fin', '-SPEC:FORCE', 'LANG:FI', 'PF:sti'}
sukkaa          ['LANG:EN']
sukan           ['LANG:EN']
sukat           ['LANG:EN']
sukka-          {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', '-SPEC:P', 'PF:sukka-', 'LF:socks', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
talo            {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', 'PF:talo', '-COMP:C/fin', '-SPEC:INF', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', 'LF:house', 'N', 'LANG:FI', 'SPEC:A', '-COMP:V', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
tama            ['LANG:EN']
tama-           {'COMP:R', '-COMP:N', 'LF:this', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', 'PHI', '-SPEC:INF', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'PF:tama', 'COMP:P'}
tassa           ['LANG:EN']
taytyy          ['LANG:FI']
taydy           ['LANG:FI']
tayty-          {'-COMP:N', '-COMP:T/fin', '-ASP', 'SPEC:*', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', 'LF:must', 'FIN', '-VAL', 'PHI:PER:_', 'PHI:DET:_', 'PHI:NUM:_', 'SPEC:TO/inf', 'ARG', 'V', '!COMP:A/inf', 'SPEC:ADV', 'MODAL', '-COMP:v', 'SPEC:P', 'PF:taytyy', 'COMP:P'}
teki            ['LANG:FI']
teke-           {'PF:teke', '-COMP:N', '-COMP:T/fin', '-COMP:A/inf', 'ASP:BOUNDED', 'COMP:D', '!COMP:*', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', 'CLASS:TR', '-VAL', '!COMP:D', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', '-COMP:P', 'ARG', 'V', 'SPEC:ADV', 'PHI:DET:_', 'LF:make', '-COMP:v', 'SPEC:P', 'COMP:P'}
that            {'FIN', '-VAL', 'COMP:C/fin', 'PF:that', 'COMP:T/fin', '-ARG', '!COMP:*', 'LANG:EN', '-SPEC:*', '!PROBE:T/fin', 'LF:that', 'FORCE'}
the             {'COMP:N', '-COMP:D', '-COMP:T/fin', '-COMP:uR', '-SPEC:V', '-SPEC:INF', 'OP', '!COMP:*', 'LANG:EN', '-SPEC:T/fin', 'PHI:DEF:DEF', '-SPEC:Neg/fin', '-SPEC:MA/lla', '-SPEC:C', 'adjoinable', 'D', 'PF:the', '-ARG', 'LF:the', '-SPEC:P', '!PROBE:N'}
to              {'-COMP:N', 'PF:to', '-COMP:T/fin', '-SPEC:C/fin', '-SPEC:V', '-SPEC:INF', 'COMP:D', '!COMP:*', 'LANG:EN', '-SPEC:*', '-SPEC:T/fin', '-SPEC:v', '-COMP:ADV', '-SPEC:Neg/fin', '-SPEC:FORCE', '-float', '-SPEC:iWH', '-SPEC:C', 'adjoinable', 'PHI:GEN:_', '-SPEC:ADV', '-VAL', '-COMP:uWH', '-SPEC:N', 'LF:to', 'PHI:PER:_', '-SPEC:P', '-SPEC:iR', 'PHI:NUM:_', 'PHI:DET:_', '+SEM:directional', 'ARG', 'P', 'TAIL:V,+SEM:directional'}
to_inf          {'-COMP:T/fin', 'COMP:v', '-COMP:C/fin', '-COMP:FORCE', '-SPEC:V', '!COMP:*', 'TO/inf', 'LANG:EN', '-SPEC:T/fin', '-SPEC:v', '?ARG', 'adjoinable', '-VAL', 'INF', 'LF:TO/inf', 'COMP:V', 'PF:TO/inf'}
towards         {'-COMP:N', '-COMP:T/fin', '-SPEC:C/fin', 'TAIL:V', '-SPEC:V', '-SPEC:INF', 'COMP:D', '!COMP:*', 'LF:towards', 'LANG:EN', '-SPEC:T/fin', '-SPEC:v', '-SPEC:*', '-COMP:ADV', '-SPEC:Neg/fin', '-SPEC:FORCE', '-float', '-SPEC:iWH', '-SPEC:C', 'adjoinable', 'PHI:GEN:_', '-SPEC:ADV', '-VAL', '-COMP:uWH', '-SPEC:N', 'PHI:PER:_', '-SPEC:P', '-SPEC:iR', 'PHI:NUM:_', 'PHI:DET:_', 'ARG', 'PF:towards', 'P'}
tonaisi         ['LANG:FI']
tonaista        ['LANG:FI']
tonaise-        {'-COMP:N', '-COMP:T/fin', 'COMP:D', '!COMP:*', '-SPEC:T/fin', 'LF:nudge', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', 'CLASS:TR', 'PF:tonaise', '-VAL', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', '-COMP:P', 'ARG', 'V', 'SPEC:ADV', 'PHI:DET:_', '-COMP:v', 'SPEC:P', 'COMP:P'}
tta             {'-COMP:N', '-COMP:T/fin', '-SPEC:C/fin', '-SPEC:V', '-SPEC:INF', 'COMP:D', '!COMP:*', '-SPEC:T/fin', '-SPEC:v', 'SPEC:*', '-COMP:ADV', '-SPEC:Neg/fin', '-SPEC:FORCE', '-SPEC:iWH', '-SPEC:C', 'LANG:FI', 'adjoinable', '-SPEC:ADV', '-VAL', '-COMP:uWH', '-SPEC:N', 'PHI:PER:_', '-SPEC:P', '-SPEC:iR', 'PF:tta', 'COMP:n/MA', 'PHI:NUM:_', 'ARG', 'PHI:DET:_', 'LF:without', 'ADV', 'P'}
tries           ['LANG:EN']
try-            {'-COMP:N', '-COMP:T/fin', 'LF:try', 'SPEC:D', '!COMP:TO/inf', 'LANG:EN', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', 'SEM:internal', 'PF:try', '-VAL', '!COMP:-ARG', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'COMP:P'}
verifiche       {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LANG:IT', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', '-SPEC:P', 'LF:verification', '-COMP:v', '-SPEC:R', '-COMP:WH', 'PF:verifiche', 'COMP:P'}
virtaamalla     ['LANG:FI']
virtaa          ['LANG:FI']
virta-          {'-COMP:N', '-COMP:D', '-COMP:T/fin', 'SPEC:D', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'LANG:FI', '-VAL', 'LF:flow', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', 'PF:virtaa', '-COMP:v', 'SPEC:P', '!COMP:P', 'COMP:P'}
voluto          ['LANG:IT']
vuole           ['LANG:IT']
volu-           {'-COMP:N', '-COMP:T/fin', 'LF:want', '!COMP:*', 'LANG:EN', '-SPEC:*', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', 'SEM:internal', '-VAL', 'PF:volu', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'COMP:P'}
voitti          ['LANG:FI']
voittanut       ['LANG:FI']
voittaa         ['LANG:FI']
voitta-         {'-COMP:N', '-COMP:T/fin', 'ASP:BOUNDED', 'COMP:D', '!COMP:*', 'LANG:EN', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', 'PF:voitta', 'CLASS:TR', '-VAL', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'LF:win', '-COMP:P', 'V', 'ARG', 'SPEC:ADV', 'PHI:DET:_', 'SEM:achievement', '-COMP:v', 'SPEC:P', 'COMP:P'}
wants           ['LANG:EN']
want-           {'-COMP:N', '-COMP:T/fin', '-SPEC:TO/inf', 'COMP:D', 'LF:want', '!COMP:*', 'LANG:EN', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', 'CLASS:TR', 'COMP:P', '-VAL', 'PF:want', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', '-COMP:P', 'PHI:DET:_', 'ARG', 'V', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'COMP:TO/inf'}
what            ['LANG:EN']
what-           {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LANG:EN', '-SPEC:T/fin', '-COMP:A', 'PF:what', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', '-COMP:*', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', 'LF:what', '-SPEC:N', 'PHI_N', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
which           {'COMP:N', '-COMP:D', '-COMP:T/fin', '-COMP:uR', '-SPEC:V', 'PF:which', '-SPEC:INF', 'OP', '!COMP:*', 'LF:which', 'LANG:EN', '-SPEC:T/fin', '-SPEC:Neg/fin', '-SPEC:MA/lla', '-SPEC:C', 'adjoinable', 'D', 'OP:WH', '-ARG', '-SPEC:P', '!PROBE:N'}
who             ['LANG:EN']
who-            {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LANG:EN', 'LF:who', 'PF:who', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', '-COMP:*', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', 'PHI_N', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
whether         {'LF:whether', 'COMP:T/fin', 'OP', '!COMP:*', 'LANG:EN', '-SPEC:*', 'PF:whether', 'FORCE', 'FIN', 'OP:WH', '-VAL', 'OP:Q', '-ARG', 'Q', '!PROBE:T/fin', 'COMP:C/fin'}
yrittaa         ['LANG:FI']
yritta-         {'-COMP:N', '-COMP:T/fin', 'PF:yritta', 'LF:try', 'SPEC:D', 'LANG:EN', '-SPEC:T/fin', '-COMP:V', '-SPEC:FORCE', 'PHI:GEN:_', 'SEM:internal', '-VAL', '!COMP:-ARG', 'PHI:PER:_', 'ASP', 'PHI:NUM:_', 'SPEC:TO/inf', 'PHI:DET:_', 'ARG', 'V', '!COMP:A/inf', 'SPEC:ADV', '-COMP:v', 'SPEC:P', 'COMP:P'}
mina            ['LANG:EN']
mina-           {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'PF:mina', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', '-COMP:*', 'SPEC:A', 'LF:I', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', 'PHI_N', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
sina            ['LANG:EN']
sina-           {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', '-SPEC:T/fin', 'LF:you', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', '-COMP:*', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', 'PHI_N', '-SPEC:P', 'PF:sina', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
han             ['LANG:EN']
han-            {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LF:s/he', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', '-COMP:*', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', 'PHI_N', '-SPEC:P', 'PF:han', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
hanet           ['LANG:EN']
me              ['LANG:EN']
me-             {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', '-SPEC:T/fin', '-COMP:A', 'PF:me', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', 'N', 'LANG:FI', '-COMP:*', 'SPEC:A', '-COMP:V', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', 'LF:we', '-SPEC:N', 'PHI_N', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
te              ['LANG:EN']
te-             {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', '-SPEC:T/fin', 'LF:you', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', '-COMP:*', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', 'PHI_N', '-SPEC:P', 'PF:te', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
he_FI           ['LANG:EN']
heidan          ['LANG:EN']
he_FI-          {'COMP:R', '-COMP:N', '-SPEC:C/fin', 'LF:they', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', 'LANG:FI', '-COMP:*', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', 'PF:he', 'PHI_N', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
se-             {'COMP:N', '-COMP:D', '-COMP:T/fin', '-COMP:uR', '-SPEC:V', '-SPEC:INF', 'OP', '!COMP:*', '-SPEC:T/fin', '-SPEC:Neg/fin', '-SPEC:MA/lla', 'LANG:FI', '-SPEC:C', 'adjoinable', 'D', '-ARG', '-SPEC:P', 'LF:it/that', '!PROBE:N', 'PF:se'}
I               ['LANG:EN']
I-              {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LANG:EN', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', '-COMP:*', 'SPEC:A', '-SPEC:FORCE', 'LF:I', '-SPEC:ADV', 'COMP:C', 'PF:I', '-SPEC:N', 'PHI_N', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
you             ['LANG:EN']
you-            {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LANG:EN', '-SPEC:T/fin', 'LF:you', '-COMP:A', 'PF:you', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', 'N', '-COMP:*', 'SPEC:A', '-COMP:V', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', 'PHI_N', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'COMP:P'}
he              ['LANG:EN']
he-             {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LANG:EN', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', '-COMP:*', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', 'PF:he', 'PHI_N', '-SPEC:P', '-COMP:v', '-SPEC:R', '-COMP:WH', 'LF:he', 'COMP:P'}
she             ['LANG:EN']
she-            {'COMP:R', '-COMP:N', '-SPEC:C/fin', '-SPEC:uWH', '-SPEC:V', '-COMP:C/fin', '-SPEC:INF', 'LANG:EN', '-SPEC:T/fin', '-COMP:A', 'COMP:uR', 'COMP:R/D', '-COMP:AUX', '-COMP:V', 'N', '-COMP:*', 'SPEC:A', '-SPEC:FORCE', '-SPEC:ADV', 'COMP:C', '-SPEC:N', 'PHI_N', '-SPEC:P', 'LF:she', '-COMP:v', '-SPEC:R', '-COMP:WH', 'PF:she', 'COMP:P'}
we              ['LANG:EN']
